user_id,week,day_of_week,time_of_day,gender,age,nationality,MinPerBlock
76,1,Tuesday,Morning,Male,85,Atlantian,184
76,1,Tuesday,Midday,Male,85,Atlantian,268
76,1,Tuesday,Evening,Male,85,Atlantian,245
76,1,Wednesday,Morning,Male,85,Atlantian,235
76,1,Wednesday,Midday,Male,85,Atlantian,264
76,1,Wednesday,Evening,Male,85,Atlantian,160
76,1,Thursday,Morning,Male,85,Atlantian,251
76,1,Thursday,Midday,Male,85,Atlantian,227
76,1,Thursday,Evening,Male,85,Atlantian,146
76,1,Friday,Morning,Male,85,Atlantian,194
76,1,Friday,Midday,Male,85,Atlantian,232
76,1,Friday,Evening,Male,85,Atlantian,386
76,1,Saturday,Morning,Male,85,Atlantian,229
76,1,Saturday,Midday,Male,85,Atlantian,303
76,1,Saturday,Evening,Male,85,Atlantian,316
76,2,Sunday,Morning,Male,85,Atlantian,269
76,2,Sunday,Midday,Male,85,Atlantian,390
76,2,Sunday,Evening,Male,85,Atlantian,306
76,2,Monday,Morning,Male,85,Atlantian,302
76,2,Monday,Midday,Male,85,Atlantian,305
76,2,Monday,Evening,Male,85,Atlantian,233
76,2,Tuesday,Morning,Male,85,Atlantian,335
76,2,Tuesday,Midday,Male,85,Atlantian,228
76,2,Tuesday,Evening,Male,85,Atlantian,185
76,2,Wednesday,Morning,Male,85,Atlantian,127
76,2,Wednesday,Midday,Male,85,Atlantian,179
76,2,Wednesday,Evening,Male,85,Atlantian,335
76,2,Thursday,Morning,Male,85,Atlantian,266
76,2,Thursday,Midday,Male,85,Atlantian,274
76,2,Thursday,Evening,Male,85,Atlantian,213
76,2,Friday,Morning,Male,85,Atlantian,252
76,2,Friday,Midday,Male,85,Atlantian,268
76,2,Friday,Evening,Male,85,Atlantian,216
76,2,Saturday,Morning,Male,85,Atlantian,251
76,2,Saturday,Midday,Male,85,Atlantian,294
76,2,Saturday,Evening,Male,85,Atlantian,182
77,1,Sunday,Morning,Male,18,Carthaginian,56
77,1,Sunday,Midday,Male,18,Carthaginian,93
77,1,Sunday,Evening,Male,18,Carthaginian,56
77,1,Monday,Morning,Male,18,Carthaginian,103
77,1,Monday,Midday,Male,18,Carthaginian,79
77,1,Monday,Evening,Male,18,Carthaginian,64
77,1,Tuesday,Morning,Male,18,Carthaginian,73
77,1,Tuesday,Midday,Male,18,Carthaginian,76
77,1,Tuesday,Evening,Male,18,Carthaginian,97
77,1,Wednesday,Morning,Male,18,Carthaginian,0
77,1,Wednesday,Midday,Male,18,Carthaginian,0
77,1,Wednesday,Evening,Male,18,Carthaginian,78
77,1,Thursday,Morning,Male,18,Carthaginian,55
77,1,Thursday,Midday,Male,18,Carthaginian,0
77,1,Thursday,Evening,Male,18,Carthaginian,0
77,1,Friday,Morning,Male,18,Carthaginian,0
77,1,Friday,Midday,Male,18,Carthaginian,83
77,1,Friday,Evening,Male,18,Carthaginian,117
77,1,Saturday,Morning,Male,18,Carthaginian,66
77,1,Saturday,Midday,Male,18,Carthaginian,116
77,1,Saturday,Evening,Male,18,Carthaginian,102
77,2,Sunday,Morning,Male,18,Carthaginian,60
77,2,Sunday,Midday,Male,18,Carthaginian,62
77,2,Sunday,Evening,Male,18,Carthaginian,0
77,2,Monday,Morning,Male,18,Carthaginian,111
77,2,Monday,Midday,Male,18,Carthaginian,91
77,2,Monday,Evening,Male,18,Carthaginian,121
77,2,Tuesday,Morning,Male,18,Carthaginian,49
77,2,Tuesday,Midday,Male,18,Carthaginian,53
77,2,Tuesday,Evening,Male,18,Carthaginian,76
77,2,Wednesday,Morning,Male,18,Carthaginian,47
77,2,Wednesday,Midday,Male,18,Carthaginian,24
77,2,Wednesday,Evening,Male,18,Carthaginian,111
77,2,Thursday,Morning,Male,18,Carthaginian,40
77,2,Thursday,Midday,Male,18,Carthaginian,64
77,2,Thursday,Evening,Male,18,Carthaginian,31
77,2,Friday,Morning,Male,18,Carthaginian,152
77,2,Friday,Midday,Male,18,Carthaginian,156
77,2,Friday,Evening,Male,18,Carthaginian,131
77,2,Saturday,Morning,Male,18,Carthaginian,87
77,2,Saturday,Midday,Male,18,Carthaginian,95
77,2,Saturday,Evening,Male,18,Carthaginian,106
78,1,Sunday,Morning,Female,57,Carthaginian,152
78,1,Sunday,Midday,Female,57,Carthaginian,130
78,1,Sunday,Evening,Female,57,Carthaginian,206
78,1,Monday,Morning,Female,57,Carthaginian,224
78,1,Monday,Midday,Female,57,Carthaginian,287
78,1,Monday,Evening,Female,57,Carthaginian,269
78,1,Tuesday,Morning,Female,57,Carthaginian,196
78,1,Tuesday,Midday,Female,57,Carthaginian,294
78,1,Tuesday,Evening,Female,57,Carthaginian,291
78,1,Wednesday,Morning,Female,57,Carthaginian,181
78,1,Wednesday,Midday,Female,57,Carthaginian,187
78,1,Wednesday,Evening,Female,57,Carthaginian,127
78,1,Thursday,Morning,Female,57,Carthaginian,43
78,1,Thursday,Midday,Female,57,Carthaginian,129
78,1,Thursday,Evening,Female,57,Carthaginian,155
78,1,Friday,Morning,Female,57,Carthaginian,241
78,1,Friday,Midday,Female,57,Carthaginian,499
78,1,Friday,Evening,Female,57,Carthaginian,194
78,1,Saturday,Morning,Female,57,Carthaginian,211
78,1,Saturday,Midday,Female,57,Carthaginian,243
78,1,Saturday,Evening,Female,57,Carthaginian,302
78,2,Sunday,Morning,Female,57,Carthaginian,139
78,2,Sunday,Midday,Female,57,Carthaginian,210
78,2,Sunday,Evening,Female,57,Carthaginian,242
78,2,Monday,Morning,Female,57,Carthaginian,250
78,2,Monday,Midday,Female,57,Carthaginian,200
78,2,Monday,Evening,Female,57,Carthaginian,207
78,2,Tuesday,Morning,Female,57,Carthaginian,223
78,2,Tuesday,Midday,Female,57,Carthaginian,201
78,2,Tuesday,Evening,Female,57,Carthaginian,160
78,2,Wednesday,Morning,Female,57,Carthaginian,168
78,2,Wednesday,Midday,Female,57,Carthaginian,202
78,2,Wednesday,Evening,Female,57,Carthaginian,203
78,2,Thursday,Morning,Female,57,Carthaginian,82
78,2,Thursday,Midday,Female,57,Carthaginian,72
78,2,Thursday,Evening,Female,57,Carthaginian,138
78,2,Friday,Morning,Female,57,Carthaginian,190
78,2,Friday,Midday,Female,57,Carthaginian,217
78,2,Friday,Evening,Female,57,Carthaginian,188
78,2,Saturday,Morning,Female,57,Carthaginian,142
78,2,Saturday,Midday,Female,57,Carthaginian,203
78,2,Saturday,Evening,Female,57,Carthaginian,152
79,1,Sunday,Morning,Male,47,Atlantian,0
79,1,Sunday,Midday,Male,47,Atlantian,139
79,1,Sunday,Evening,Male,47,Atlantian,238
79,1,Monday,Morning,Male,47,Atlantian,0
79,1,Monday,Midday,Male,47,Atlantian,0
79,1,Monday,Evening,Male,47,Atlantian,234
79,1,Tuesday,Morning,Male,47,Atlantian,0
79,1,Tuesday,Midday,Male,47,Atlantian,0
79,1,Tuesday,Evening,Male,47,Atlantian,0
79,1,Wednesday,Morning,Male,47,Atlantian,0
79,1,Wednesday,Midday,Male,47,Atlantian,0
79,1,Wednesday,Evening,Male,47,Atlantian,0
79,1,Thursday,Morning,Male,47,Atlantian,0
79,1,Thursday,Midday,Male,47,Atlantian,0
79,1,Thursday,Evening,Male,47,Atlantian,0
79,1,Friday,Morning,Male,47,Atlantian,0
79,1,Friday,Midday,Male,47,Atlantian,0
79,1,Friday,Evening,Male,47,Atlantian,0
79,1,Saturday,Morning,Male,47,Atlantian,153
79,1,Saturday,Midday,Male,47,Atlantian,257
79,1,Saturday,Evening,Male,47,Atlantian,105
79,2,Sunday,Morning,Male,47,Atlantian,0
79,2,Sunday,Midday,Male,47,Atlantian,280
79,2,Sunday,Evening,Male,47,Atlantian,180
79,2,Monday,Morning,Male,47,Atlantian,168
79,2,Monday,Midday,Male,47,Atlantian,154
79,2,Monday,Evening,Male,47,Atlantian,140
79,2,Tuesday,Morning,Male,47,Atlantian,0
79,2,Tuesday,Midday,Male,47,Atlantian,0
79,2,Tuesday,Evening,Male,47,Atlantian,149
79,2,Wednesday,Morning,Male,47,Atlantian,82
79,2,Wednesday,Midday,Male,47,Atlantian,181
79,2,Wednesday,Evening,Male,47,Atlantian,125
79,2,Thursday,Morning,Male,47,Atlantian,0
79,2,Thursday,Midday,Male,47,Atlantian,0
79,2,Thursday,Evening,Male,47,Atlantian,0
79,2,Friday,Morning,Male,47,Atlantian,0
79,2,Friday,Midday,Male,47,Atlantian,0
79,2,Friday,Evening,Male,47,Atlantian,133
79,2,Saturday,Morning,Male,47,Atlantian,0
79,2,Saturday,Midday,Male,47,Atlantian,277
79,2,Saturday,Evening,Male,47,Atlantian,212
80,1,Sunday,Morning,Male,111,Atlantian,294
80,1,Sunday,Midday,Male,111,Atlantian,336
80,1,Sunday,Evening,Male,111,Atlantian,146
80,1,Monday,Morning,Male,111,Atlantian,198
80,1,Monday,Midday,Male,111,Atlantian,234
80,1,Monday,Evening,Male,111,Atlantian,399
80,1,Tuesday,Morning,Male,111,Atlantian,314
80,1,Tuesday,Midday,Male,111,Atlantian,281
80,1,Tuesday,Evening,Male,111,Atlantian,271
80,1,Wednesday,Morning,Male,111,Atlantian,193
80,1,Wednesday,Midday,Male,111,Atlantian,335
80,1,Wednesday,Evening,Male,111,Atlantian,261
80,1,Thursday,Morning,Male,111,Atlantian,290
80,1,Thursday,Midday,Male,111,Atlantian,242
80,1,Thursday,Evening,Male,111,Atlantian,205
80,1,Friday,Morning,Male,111,Atlantian,433
80,1,Friday,Midday,Male,111,Atlantian,232
80,1,Friday,Evening,Male,111,Atlantian,249
80,1,Saturday,Morning,Male,111,Atlantian,286
80,1,Saturday,Midday,Male,111,Atlantian,348
80,1,Saturday,Evening,Male,111,Atlantian,336
80,2,Sunday,Morning,Male,111,Atlantian,267
80,2,Sunday,Midday,Male,111,Atlantian,266
80,2,Sunday,Evening,Male,111,Atlantian,227
80,2,Monday,Morning,Male,111,Atlantian,377
80,2,Monday,Midday,Male,111,Atlantian,322
80,2,Monday,Evening,Male,111,Atlantian,164
80,2,Tuesday,Morning,Male,111,Atlantian,278
80,2,Tuesday,Midday,Male,111,Atlantian,351
80,2,Tuesday,Evening,Male,111,Atlantian,234
80,2,Wednesday,Morning,Male,111,Atlantian,379
80,2,Wednesday,Midday,Male,111,Atlantian,249
80,2,Wednesday,Evening,Male,111,Atlantian,298
80,2,Thursday,Morning,Male,111,Atlantian,301
80,2,Thursday,Midday,Male,111,Atlantian,152
80,2,Thursday,Evening,Male,111,Atlantian,231
80,2,Friday,Morning,Male,111,Atlantian,374
80,2,Friday,Midday,Male,111,Atlantian,365
80,2,Friday,Evening,Male,111,Atlantian,292
80,2,Saturday,Morning,Male,111,Atlantian,298
80,2,Saturday,Midday,Male,111,Atlantian,311
80,2,Saturday,Evening,Male,111,Atlantian,163
81,1,Sunday,Morning,Male,106,Carthaginian,0
81,1,Sunday,Midday,Male,106,Carthaginian,275
81,1,Sunday,Evening,Male,106,Carthaginian,210
81,1,Monday,Morning,Male,106,Carthaginian,353
81,1,Monday,Midday,Male,106,Carthaginian,339
81,1,Monday,Evening,Male,106,Carthaginian,301
81,1,Tuesday,Morning,Male,106,Carthaginian,107
81,1,Tuesday,Midday,Male,106,Carthaginian,348
81,1,Tuesday,Evening,Male,106,Carthaginian,366
81,1,Wednesday,Morning,Male,106,Carthaginian,131
81,1,Wednesday,Midday,Male,106,Carthaginian,122
81,1,Wednesday,Evening,Male,106,Carthaginian,221
81,1,Thursday,Morning,Male,106,Carthaginian,190
81,1,Thursday,Midday,Male,106,Carthaginian,0
81,1,Thursday,Evening,Male,106,Carthaginian,169
81,1,Friday,Morning,Male,106,Carthaginian,0
81,1,Friday,Midday,Male,106,Carthaginian,240
81,1,Friday,Evening,Male,106,Carthaginian,215
81,1,Saturday,Morning,Male,106,Carthaginian,143
81,1,Saturday,Midday,Male,106,Carthaginian,247
81,1,Saturday,Evening,Male,106,Carthaginian,210
81,2,Sunday,Morning,Male,106,Carthaginian,238
81,2,Sunday,Midday,Male,106,Carthaginian,326
81,2,Sunday,Evening,Male,106,Carthaginian,270
81,2,Monday,Morning,Male,106,Carthaginian,301
81,2,Monday,Midday,Male,106,Carthaginian,177
81,2,Monday,Evening,Male,106,Carthaginian,167
81,2,Tuesday,Morning,Male,106,Carthaginian,258
81,2,Tuesday,Midday,Male,106,Carthaginian,169
81,2,Tuesday,Evening,Male,106,Carthaginian,230
81,2,Wednesday,Morning,Male,106,Carthaginian,0
81,2,Wednesday,Midday,Male,106,Carthaginian,171
81,2,Wednesday,Evening,Male,106,Carthaginian,267
81,2,Thursday,Morning,Male,106,Carthaginian,0
81,2,Thursday,Midday,Male,106,Carthaginian,278
81,2,Thursday,Evening,Male,106,Carthaginian,327
81,2,Friday,Morning,Male,106,Carthaginian,212
81,2,Friday,Midday,Male,106,Carthaginian,283
81,2,Friday,Evening,Male,106,Carthaginian,233
81,2,Saturday,Morning,Male,106,Carthaginian,0
81,2,Saturday,Midday,Male,106,Carthaginian,190
81,2,Saturday,Evening,Male,106,Carthaginian,188
82,1,Sunday,Morning,Female,33,Carthaginian,0
82,1,Sunday,Midday,Female,33,Carthaginian,83
82,1,Sunday,Evening,Female,33,Carthaginian,112
82,1,Monday,Morning,Female,33,Carthaginian,88
82,1,Monday,Midday,Female,33,Carthaginian,224
82,1,Monday,Evening,Female,33,Carthaginian,120
82,1,Tuesday,Morning,Female,33,Carthaginian,0
82,1,Tuesday,Midday,Female,33,Carthaginian,71
82,1,Tuesday,Evening,Female,33,Carthaginian,139
82,1,Wednesday,Morning,Female,33,Carthaginian,0
82,1,Wednesday,Midday,Female,33,Carthaginian,0
82,1,Wednesday,Evening,Female,33,Carthaginian,144
82,1,Thursday,Morning,Female,33,Carthaginian,137
82,1,Thursday,Midday,Female,33,Carthaginian,110
82,1,Thursday,Evening,Female,33,Carthaginian,127
82,1,Friday,Morning,Female,33,Carthaginian,268
82,1,Friday,Midday,Female,33,Carthaginian,0
82,1,Friday,Evening,Female,33,Carthaginian,105
82,1,Saturday,Morning,Female,33,Carthaginian,0
82,1,Saturday,Midday,Female,33,Carthaginian,199
82,1,Saturday,Evening,Female,33,Carthaginian,172
82,2,Sunday,Morning,Female,33,Carthaginian,0
82,2,Sunday,Midday,Female,33,Carthaginian,99
82,2,Sunday,Evening,Female,33,Carthaginian,120
82,2,Monday,Morning,Female,33,Carthaginian,132
82,2,Monday,Midday,Female,33,Carthaginian,147
82,2,Monday,Evening,Female,33,Carthaginian,0
82,2,Tuesday,Morning,Female,33,Carthaginian,0
82,2,Tuesday,Midday,Female,33,Carthaginian,93
82,2,Tuesday,Evening,Female,33,Carthaginian,0
82,2,Wednesday,Morning,Female,33,Carthaginian,82
82,2,Wednesday,Midday,Female,33,Carthaginian,0
82,2,Wednesday,Evening,Female,33,Carthaginian,323
82,2,Thursday,Morning,Female,33,Carthaginian,0
82,2,Thursday,Midday,Female,33,Carthaginian,78
82,2,Thursday,Evening,Female,33,Carthaginian,182
82,2,Friday,Morning,Female,33,Carthaginian,79
82,2,Friday,Midday,Female,33,Carthaginian,0
82,2,Friday,Evening,Female,33,Carthaginian,195
82,2,Saturday,Morning,Female,33,Carthaginian,156
82,2,Saturday,Midday,Female,33,Carthaginian,274
82,2,Saturday,Evening,Female,33,Carthaginian,0
83,1,Sunday,Morning,Male,105,First Nations,202
83,1,Sunday,Midday,Male,105,First Nations,0
83,1,Sunday,Evening,Male,105,First Nations,193
83,1,Monday,Morning,Male,105,First Nations,0
83,1,Monday,Midday,Male,105,First Nations,386
83,1,Monday,Evening,Male,105,First Nations,146
83,1,Tuesday,Morning,Male,105,First Nations,0
83,1,Tuesday,Midday,Male,105,First Nations,0
83,1,Tuesday,Evening,Male,105,First Nations,306
83,1,Wednesday,Morning,Male,105,First Nations,0
83,1,Wednesday,Midday,Male,105,First Nations,0
83,1,Wednesday,Evening,Male,105,First Nations,0
83,1,Thursday,Morning,Male,105,First Nations,0
83,1,Thursday,Midday,Male,105,First Nations,0
83,1,Thursday,Evening,Male,105,First Nations,0
83,1,Friday,Morning,Male,105,First Nations,234
83,1,Friday,Midday,Male,105,First Nations,367
83,1,Friday,Evening,Male,105,First Nations,284
83,1,Saturday,Morning,Male,105,First Nations,228
83,1,Saturday,Midday,Male,105,First Nations,311
83,1,Saturday,Evening,Male,105,First Nations,261
83,2,Sunday,Morning,Male,105,First Nations,219
83,2,Sunday,Midday,Male,105,First Nations,0
83,2,Sunday,Evening,Male,105,First Nations,222
83,2,Monday,Morning,Male,105,First Nations,217
83,2,Monday,Midday,Male,105,First Nations,253
83,2,Monday,Evening,Male,105,First Nations,0
83,2,Tuesday,Morning,Male,105,First Nations,139
83,2,Tuesday,Midday,Male,105,First Nations,113
83,2,Tuesday,Evening,Male,105,First Nations,185
83,2,Wednesday,Morning,Male,105,First Nations,259
83,2,Wednesday,Midday,Male,105,First Nations,121
83,2,Wednesday,Evening,Male,105,First Nations,0
83,2,Thursday,Morning,Male,105,First Nations,243
83,2,Thursday,Midday,Male,105,First Nations,155
83,2,Thursday,Evening,Male,105,First Nations,351
83,2,Friday,Morning,Male,105,First Nations,209
83,2,Friday,Midday,Male,105,First Nations,87
83,2,Friday,Evening,Male,105,First Nations,273
83,2,Saturday,Morning,Male,105,First Nations,293
83,2,Saturday,Midday,Male,105,First Nations,202
83,2,Saturday,Evening,Male,105,First Nations,302
84,1,Sunday,Morning,Female,71,First Nations,0
84,1,Sunday,Midday,Female,71,First Nations,99
84,1,Sunday,Evening,Female,71,First Nations,73
84,1,Monday,Morning,Female,71,First Nations,0
84,1,Monday,Midday,Female,71,First Nations,151
84,1,Monday,Evening,Female,71,First Nations,206
84,1,Tuesday,Morning,Female,71,First Nations,196
84,1,Tuesday,Midday,Female,71,First Nations,262
84,1,Tuesday,Evening,Female,71,First Nations,434
84,1,Wednesday,Morning,Female,71,First Nations,0
84,1,Wednesday,Midday,Female,71,First Nations,0
84,1,Wednesday,Evening,Female,71,First Nations,174
84,1,Thursday,Morning,Female,71,First Nations,250
84,1,Thursday,Midday,Female,71,First Nations,0
84,1,Thursday,Evening,Female,71,First Nations,242
84,1,Friday,Morning,Female,71,First Nations,254
84,1,Friday,Midday,Female,71,First Nations,321
84,1,Friday,Evening,Female,71,First Nations,232
84,1,Saturday,Morning,Female,71,First Nations,289
84,1,Saturday,Midday,Female,71,First Nations,163
84,1,Saturday,Evening,Female,71,First Nations,270
84,2,Sunday,Morning,Female,71,First Nations,0
84,2,Sunday,Midday,Female,71,First Nations,0
84,2,Sunday,Evening,Female,71,First Nations,233
84,2,Monday,Morning,Female,71,First Nations,292
84,2,Monday,Midday,Female,71,First Nations,192
84,2,Monday,Evening,Female,71,First Nations,279
84,2,Tuesday,Morning,Female,71,First Nations,0
84,2,Tuesday,Midday,Female,71,First Nations,271
84,2,Tuesday,Evening,Female,71,First Nations,117
84,2,Wednesday,Morning,Female,71,First Nations,176
84,2,Wednesday,Midday,Female,71,First Nations,0
84,2,Wednesday,Evening,Female,71,First Nations,228
84,2,Thursday,Morning,Female,71,First Nations,289
84,2,Thursday,Midday,Female,71,First Nations,0
84,2,Thursday,Evening,Female,71,First Nations,0
84,2,Friday,Morning,Female,71,First Nations,223
84,2,Friday,Midday,Female,71,First Nations,335
84,2,Friday,Evening,Female,71,First Nations,194
84,2,Saturday,Morning,Female,71,First Nations,214
84,2,Saturday,Midday,Female,71,First Nations,165
84,2,Saturday,Evening,Female,71,First Nations,178
85,1,Sunday,Morning,Male,92,Carthaginian,103
85,1,Sunday,Midday,Male,92,Carthaginian,195
85,1,Sunday,Evening,Male,92,Carthaginian,195
85,1,Monday,Morning,Male,92,Carthaginian,0
85,1,Monday,Midday,Male,92,Carthaginian,325
85,1,Monday,Evening,Male,92,Carthaginian,291
85,1,Tuesday,Morning,Male,92,Carthaginian,0
85,1,Tuesday,Midday,Male,92,Carthaginian,161
85,1,Tuesday,Evening,Male,92,Carthaginian,293
85,1,Wednesday,Morning,Male,92,Carthaginian,233
85,1,Wednesday,Midday,Male,92,Carthaginian,133
85,1,Wednesday,Evening,Male,92,Carthaginian,234
85,1,Thursday,Morning,Male,92,Carthaginian,364
85,1,Thursday,Midday,Male,92,Carthaginian,284
85,1,Thursday,Evening,Male,92,Carthaginian,241
85,1,Friday,Morning,Male,92,Carthaginian,236
85,1,Friday,Midday,Male,92,Carthaginian,533
85,1,Friday,Evening,Male,92,Carthaginian,174
85,1,Saturday,Morning,Male,92,Carthaginian,0
85,1,Saturday,Midday,Male,92,Carthaginian,138
85,1,Saturday,Evening,Male,92,Carthaginian,220
85,2,Sunday,Morning,Male,92,Carthaginian,236
85,2,Sunday,Midday,Male,92,Carthaginian,194
85,2,Sunday,Evening,Male,92,Carthaginian,216
85,2,Monday,Morning,Male,92,Carthaginian,144
85,2,Monday,Midday,Male,92,Carthaginian,217
85,2,Monday,Evening,Male,92,Carthaginian,169
85,2,Tuesday,Morning,Male,92,Carthaginian,0
85,2,Tuesday,Midday,Male,92,Carthaginian,178
85,2,Tuesday,Evening,Male,92,Carthaginian,272
85,2,Wednesday,Morning,Male,92,Carthaginian,222
85,2,Wednesday,Midday,Male,92,Carthaginian,225
85,2,Wednesday,Evening,Male,92,Carthaginian,240
85,2,Thursday,Morning,Male,92,Carthaginian,330
85,2,Thursday,Midday,Male,92,Carthaginian,0
85,2,Thursday,Evening,Male,92,Carthaginian,380
85,2,Friday,Morning,Male,92,Carthaginian,160
85,2,Friday,Midday,Male,92,Carthaginian,296
85,2,Friday,Evening,Male,92,Carthaginian,305
85,2,Saturday,Morning,Male,92,Carthaginian,257
85,2,Saturday,Midday,Male,92,Carthaginian,218
85,2,Saturday,Evening,Male,92,Carthaginian,212
86,1,Sunday,Morning,Male,65,Atlantian,232
86,1,Sunday,Midday,Male,65,Atlantian,183
86,1,Sunday,Evening,Male,65,Atlantian,115
86,1,Monday,Morning,Male,65,Atlantian,0
86,1,Monday,Midday,Male,65,Atlantian,0
86,1,Monday,Evening,Male,65,Atlantian,0
86,1,Tuesday,Morning,Male,65,Atlantian,0
86,1,Tuesday,Midday,Male,65,Atlantian,150
86,1,Tuesday,Evening,Male,65,Atlantian,0
86,1,Wednesday,Morning,Male,65,Atlantian,169
86,1,Wednesday,Midday,Male,65,Atlantian,0
86,1,Wednesday,Evening,Male,65,Atlantian,0
86,1,Thursday,Morning,Male,65,Atlantian,203
86,1,Thursday,Midday,Male,65,Atlantian,228
86,1,Thursday,Evening,Male,65,Atlantian,166
86,1,Friday,Morning,Male,65,Atlantian,199
86,1,Friday,Midday,Male,65,Atlantian,240
86,1,Friday,Evening,Male,65,Atlantian,231
86,1,Saturday,Morning,Male,65,Atlantian,0
86,1,Saturday,Midday,Male,65,Atlantian,248
86,1,Saturday,Evening,Male,65,Atlantian,231
86,2,Sunday,Morning,Male,65,Atlantian,164
86,2,Sunday,Midday,Male,65,Atlantian,0
86,2,Sunday,Evening,Male,65,Atlantian,0
86,2,Monday,Morning,Male,65,Atlantian,0
86,2,Monday,Midday,Male,65,Atlantian,207
86,2,Monday,Evening,Male,65,Atlantian,0
86,2,Tuesday,Morning,Male,65,Atlantian,0
86,2,Tuesday,Midday,Male,65,Atlantian,0
86,2,Tuesday,Evening,Male,65,Atlantian,291
86,2,Wednesday,Morning,Male,65,Atlantian,0
86,2,Wednesday,Midday,Male,65,Atlantian,0
86,2,Wednesday,Evening,Male,65,Atlantian,0
86,2,Thursday,Morning,Male,65,Atlantian,160
86,2,Thursday,Midday,Male,65,Atlantian,0
86,2,Thursday,Evening,Male,65,Atlantian,162
86,2,Friday,Morning,Male,65,Atlantian,307
86,2,Friday,Midday,Male,65,Atlantian,0
86,2,Friday,Evening,Male,65,Atlantian,199
86,2,Saturday,Morning,Male,65,Atlantian,0
86,2,Saturday,Midday,Male,65,Atlantian,0
86,2,Saturday,Evening,Male,65,Atlantian,218
87,1,Sunday,Morning,Female,37,Atlantian,0
87,1,Sunday,Midday,Female,37,Atlantian,110
87,1,Sunday,Evening,Female,37,Atlantian,0
87,1,Monday,Morning,Female,37,Atlantian,0
87,1,Monday,Midday,Female,37,Atlantian,0
87,1,Monday,Evening,Female,37,Atlantian,0
87,1,Tuesday,Morning,Female,37,Atlantian,0
87,1,Tuesday,Midday,Female,37,Atlantian,0
87,1,Tuesday,Evening,Female,37,Atlantian,0
87,1,Wednesday,Morning,Female,37,Atlantian,0
87,1,Wednesday,Midday,Female,37,Atlantian,0
87,1,Wednesday,Evening,Female,37,Atlantian,196
87,1,Thursday,Morning,Female,37,Atlantian,70
87,1,Thursday,Midday,Female,37,Atlantian,0
87,1,Thursday,Evening,Female,37,Atlantian,0
87,1,Friday,Morning,Female,37,Atlantian,0
87,1,Friday,Midday,Female,37,Atlantian,165
87,1,Friday,Evening,Female,37,Atlantian,93
87,1,Saturday,Morning,Female,37,Atlantian,0
87,1,Saturday,Midday,Female,37,Atlantian,138
87,1,Saturday,Evening,Female,37,Atlantian,156
87,2,Sunday,Morning,Female,37,Atlantian,0
87,2,Sunday,Midday,Female,37,Atlantian,0
87,2,Sunday,Evening,Female,37,Atlantian,0
87,2,Monday,Morning,Female,37,Atlantian,0
87,2,Monday,Midday,Female,37,Atlantian,0
87,2,Monday,Evening,Female,37,Atlantian,0
87,2,Tuesday,Morning,Female,37,Atlantian,0
87,2,Tuesday,Midday,Female,37,Atlantian,0
87,2,Tuesday,Evening,Female,37,Atlantian,138
87,2,Wednesday,Morning,Female,37,Atlantian,0
87,2,Wednesday,Midday,Female,37,Atlantian,0
87,2,Wednesday,Evening,Female,37,Atlantian,0
87,2,Thursday,Morning,Female,37,Atlantian,0
87,2,Thursday,Midday,Female,37,Atlantian,128
87,2,Thursday,Evening,Female,37,Atlantian,0
87,2,Friday,Morning,Female,37,Atlantian,0
87,2,Friday,Midday,Female,37,Atlantian,0
87,2,Friday,Evening,Female,37,Atlantian,0
87,2,Saturday,Morning,Female,37,Atlantian,103
87,2,Saturday,Midday,Female,37,Atlantian,0
87,2,Saturday,Evening,Female,37,Atlantian,0
88,1,Sunday,Morning,Female,84,Carthaginian,0
88,1,Sunday,Midday,Female,84,Carthaginian,0
88,1,Sunday,Evening,Female,84,Carthaginian,0
88,1,Monday,Morning,Female,84,Carthaginian,305
88,1,Monday,Midday,Female,84,Carthaginian,0
88,1,Monday,Evening,Female,84,Carthaginian,0
88,1,Tuesday,Morning,Female,84,Carthaginian,313
88,1,Tuesday,Midday,Female,84,Carthaginian,254
88,1,Tuesday,Evening,Female,84,Carthaginian,207
88,1,Wednesday,Morning,Female,84,Carthaginian,0
88,1,Wednesday,Midday,Female,84,Carthaginian,0
88,1,Wednesday,Evening,Female,84,Carthaginian,226
88,1,Thursday,Morning,Female,84,Carthaginian,0
88,1,Thursday,Midday,Female,84,Carthaginian,188
88,1,Thursday,Evening,Female,84,Carthaginian,164
88,1,Friday,Morning,Female,84,Carthaginian,310
88,1,Friday,Midday,Female,84,Carthaginian,282
88,1,Friday,Evening,Female,84,Carthaginian,230
88,1,Saturday,Morning,Female,84,Carthaginian,213
88,1,Saturday,Midday,Female,84,Carthaginian,86
88,1,Saturday,Evening,Female,84,Carthaginian,331
88,2,Sunday,Morning,Female,84,Carthaginian,269
88,2,Sunday,Midday,Female,84,Carthaginian,258
88,2,Sunday,Evening,Female,84,Carthaginian,0
88,2,Monday,Morning,Female,84,Carthaginian,0
88,2,Monday,Midday,Female,84,Carthaginian,332
88,2,Monday,Evening,Female,84,Carthaginian,0
88,2,Tuesday,Morning,Female,84,Carthaginian,215
88,2,Tuesday,Midday,Female,84,Carthaginian,0
88,2,Tuesday,Evening,Female,84,Carthaginian,0
88,2,Wednesday,Morning,Female,84,Carthaginian,207
88,2,Wednesday,Midday,Female,84,Carthaginian,0
